code,code_np,level,des_pt,des_en,class,level1,despt1,desen1,level2,despt2,desen2,level3,despt3,desen3,level4,despt4,desen4,level5,despt5,desen5
7223.2,72232,5,Regulador e operador de máquinas-ferramentas de comando numérico computorizado para trabalhar metais,Computerized numerical control metal working machine tool setter and operator,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,72,"72 Trabalhadores qualificados da metalurgia, metalomecânica e similares","72 Metal, machinery and related trades skilled workers",722,"722 Forjadores, serralheiros mecânicos e similares","722 Blacksmiths, mechanical locksmiths and related trades workers",7223,7223 Reguladores e operadores de máquinas-ferramentas para trabalhar metais,7223 Metal working machine tool setters and operators,72232,72232 Regulador e operador de máquinas-ferramentas de comando numérico computorizado para trabalhar metais,72232 Computerized numerical control metal working machine tool setter and operator
7224,7224,4,"Rectificador de rodas, polidor e afiador de metais","Metal polisher, wheel grinder and tool sharpener",2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,72,"72 Trabalhadores qualificados da metalurgia, metalomecânica e similares","72 Metal, machinery and related trades skilled workers",722,"722 Forjadores, serralheiros mecânicos e similares","722 Blacksmiths, mechanical locksmiths and related trades workers",7224,"7224 Rectificador de rodas, polidor e afiador de metais","7224 Metal polisher, wheel grinder and tool sharpener",,,
7224.0,72240,5,"Rectificador de rodas, polidor e afiador de metais","Metal polisher, wheel grinder and tool sharpener",2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,72,"72 Trabalhadores qualificados da metalurgia, metalomecânica e similares","72 Metal, machinery and related trades skilled workers",722,"722 Forjadores, serralheiros mecânicos e similares","722 Blacksmiths, mechanical locksmiths and related trades workers",7224,"7224 Rectificador de rodas, polidor e afiador de metais","7224 Metal polisher, wheel grinder and tool sharpener",72240,"72240 Rectificador de rodas, polidor e afiador de metais","72240 Metal polisher, wheel grinder and tool sharpener"
723,723,3,"Mecânicos e reparadores, de máquinas e de veículos",Machinery and vehicles mechanics and repairers,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,72,"72 Trabalhadores qualificados da metalurgia, metalomecânica e similares","72 Metal, machinery and related trades skilled workers",723,"723 Mecânicos e reparadores, de máquinas e de veículos",723 Machinery and vehicles mechanics and repairers,,,,,,
7231,7231,4,Mecânico e reparador de veículos automóveis,Motor vehicle mechanic and repairer,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,72,"72 Trabalhadores qualificados da metalurgia, metalomecânica e similares","72 Metal, machinery and related trades skilled workers",723,"723 Mecânicos e reparadores, de máquinas e de veículos",723 Machinery and vehicles mechanics and repairers,7231,7231 Mecânico e reparador de veículos automóveis,7231 Motor vehicle mechanic and repairer,,,
7231.0,72310,5,Mecânico e reparador de veículos automóveis,Motor vehicle mechanic and repairer,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,72,"72 Trabalhadores qualificados da metalurgia, metalomecânica e similares","72 Metal, machinery and related trades skilled workers",723,"723 Mecânicos e reparadores, de máquinas e de veículos",723 Machinery and vehicles mechanics and repairers,7231,7231 Mecânico e reparador de veículos automóveis,7231 Motor vehicle mechanic and repairer,72310,72310 Mecânico e reparador de veículos automóveis,72310 Motor vehicle mechanic and repairer
7232,7232,4,Técnico de manutenção e reparação de motores de avião,Aircraft engine maintenance and repairing technician,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,72,"72 Trabalhadores qualificados da metalurgia, metalomecânica e similares","72 Metal, machinery and related trades skilled workers",723,"723 Mecânicos e reparadores, de máquinas e de veículos",723 Machinery and vehicles mechanics and repairers,7232,7232 Técnico de manutenção e reparação de motores de avião,7232 Aircraft engine maintenance and repairing technician,,,
7232.0,72320,5,Técnico de manutenção e reparação de motores de avião,Aircraft engine maintenance and repairing technician,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,72,"72 Trabalhadores qualificados da metalurgia, metalomecânica e similares","72 Metal, machinery and related trades skilled workers",723,"723 Mecânicos e reparadores, de máquinas e de veículos",723 Machinery and vehicles mechanics and repairers,7232,7232 Técnico de manutenção e reparação de motores de avião,7232 Aircraft engine maintenance and repairing technician,72320,72320 Técnico de manutenção e reparação de motores de avião,72320 Aircraft engine maintenance and repairing technician
7233,7233,4,"Mecânico e reparador, de máquinas agrícolas e industriais",Agricultural and industrial machinery mechanic and repairer,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,72,"72 Trabalhadores qualificados da metalurgia, metalomecânica e similares","72 Metal, machinery and related trades skilled workers",723,"723 Mecânicos e reparadores, de máquinas e de veículos",723 Machinery and vehicles mechanics and repairers,7233,"7233 Mecânico e reparador, de máquinas agrícolas e industriais",7233 Agricultural and industrial machinery mechanic and repairer,,,
7233.0,72330,5,"Mecânico e reparador, de máquinas agrícolas e industriais",Agricultural and industrial machinery mechanic and repairer,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,72,"72 Trabalhadores qualificados da metalurgia, metalomecânica e similares","72 Metal, machinery and related trades skilled workers",723,"723 Mecânicos e reparadores, de máquinas e de veículos",723 Machinery and vehicles mechanics and repairers,7233,"7233 Mecânico e reparador, de máquinas agrícolas e industriais",7233 Agricultural and industrial machinery mechanic and repairer,72330,"72330 Mecânico e reparador, de máquinas agrícolas e industriais",72330 Agricultural and industrial machinery mechanic and repairer
7234,7234,4,Reparador de bicicletas e similares,Bicycle and related repairer,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,72,"72 Trabalhadores qualificados da metalurgia, metalomecânica e similares","72 Metal, machinery and related trades skilled workers",723,"723 Mecânicos e reparadores, de máquinas e de veículos",723 Machinery and vehicles mechanics and repairers,7234,7234 Reparador de bicicletas e similares,7234 Bicycle and related repairer,,,
7234.0,72340,5,Reparador de bicicletas e similares,Bicycle and related repairer,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,72,"72 Trabalhadores qualificados da metalurgia, metalomecânica e similares","72 Metal, machinery and related trades skilled workers",723,"723 Mecânicos e reparadores, de máquinas e de veículos",723 Machinery and vehicles mechanics and repairers,7234,7234 Reparador de bicicletas e similares,7234 Bicycle and related repairer,72340,72340 Reparador de bicicletas e similares,72340 Bicycle and related repairer
73,73,2,"Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",,,,,,,,,
731,731,3,"Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",,,,,,
7311,7311,4,Trabalhador qualificado do fabrico e reparação de instrumentos de precisão,Precision instruments manufacturing and repairing skilled worker,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7311,7311 Trabalhador qualificado do fabrico e reparação de instrumentos de precisão,7311 Precision instruments manufacturing and repairing skilled worker,,,
7311.0,73110,5,Trabalhador qualificado do fabrico e reparação de instrumentos de precisão,Precision instruments manufacturing and repairing skilled worker,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7311,7311 Trabalhador qualificado do fabrico e reparação de instrumentos de precisão,7311 Precision instruments manufacturing and repairing skilled worker,73110,73110 Trabalhador qualificado do fabrico e reparação de instrumentos de precisão,73110 Precision instruments manufacturing and repairing skilled worker
7312,7312,4,Trabalhador qualificado do fabrico e afinação de instrumentos musicais,Musical instrument manutacturing and tuning skilled worker,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7312,7312 Trabalhador qualificado do fabrico e afinação de instrumentos musicais,7312 Musical instrument manutacturing and tuning skilled worker,,,
7312.0,73120,5,Trabalhador qualificado do fabrico e afinação de instrumentos musicais,Musical instrument manutacturing and tuning skilled worker,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7312,7312 Trabalhador qualificado do fabrico e afinação de instrumentos musicais,7312 Musical instrument manutacturing and tuning skilled worker,73120,73120 Trabalhador qualificado do fabrico e afinação de instrumentos musicais,73120 Musical instrument manutacturing and tuning skilled worker
7313,7313,4,"Joalheiros, ourives e trabalhadores de diamantes industriais","Jewelers, goldsmiths and industrial diamonds workers",2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7313,"7313 Joalheiros, ourives e trabalhadores de diamantes industriais","7313 Jewelers, goldsmiths and industrial diamonds workers",,,
7313.1,73131,5,Joalheiro,Jeweler,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7313,"7313 Joalheiros, ourives e trabalhadores de diamantes industriais","7313 Jewelers, goldsmiths and industrial diamonds workers",73131,73131 Joalheiro,73131 Jeweler
7313.2,73132,5,Filigranista,Filigree worker,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7313,"7313 Joalheiros, ourives e trabalhadores de diamantes industriais","7313 Jewelers, goldsmiths and industrial diamonds workers",73132,73132 Filigranista,73132 Filigree worker
7313.3,73133,5,Outros ourives e trabalhadores de diamantes industriais,Others goldsmiths and industrial diamonds workers,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7313,"7313 Joalheiros, ourives e trabalhadores de diamantes industriais","7313 Jewelers, goldsmiths and industrial diamonds workers",73133,73133 Outros ourives e trabalhadores de diamantes industriais,73133 Others goldsmiths and industrial diamonds workers
7314,7314,4,Oleiros e similares,Potters and related workers,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7314,7314 Oleiros e similares,7314 Potters and related workers,,,
7314.1,73141,5,Oleiro,Potter,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7314,7314 Oleiros e similares,7314 Potters and related workers,73141,73141 Oleiro,73141 Potter
7314.2,73142,5,"Modelador e formista, de cerâmica",Ceramic modeler and plaster mould maker,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7314,7314 Oleiros e similares,7314 Potters and related workers,73142,"73142 Modelador e formista, de cerâmica",73142 Ceramic modeler and plaster mould maker
7314.3,73143,5,Outros oleiros e similares,Others potters and related workers,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7314,7314 Oleiros e similares,7314 Potters and related workers,73143,73143 Outros oleiros e similares,73143 Others potters and related workers
7315,7315,4,"Sopradores, cortadores, polidores e acabadores, de vidro","Glass blowers, cutters, grinders and finishers",2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7315,"7315 Sopradores, cortadores, polidores e acabadores, de vidro","7315 Glass blowers, cutters, grinders and finishers",,,
7315.1,73151,5,Soprador de artigos de vidro,Glass articles blower,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7315,"7315 Sopradores, cortadores, polidores e acabadores, de vidro","7315 Glass blowers, cutters, grinders and finishers",73151,73151 Soprador de artigos de vidro,73151 Glass articles blower
7315.2,73152,5,Cortador de vidro,Glass cutter,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7315,"7315 Sopradores, cortadores, polidores e acabadores, de vidro","7315 Glass blowers, cutters, grinders and finishers",73152,73152 Cortador de vidro,73152 Glass cutter
7315.3,73153,5,Polidor e acabador de artigos de vidro,Glass articles grinder and finisher,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7315,"7315 Sopradores, cortadores, polidores e acabadores, de vidro","7315 Glass blowers, cutters, grinders and finishers",73153,73153 Polidor e acabador de artigos de vidro,73153 Glass articles grinder and finisher
7316,7316,4,"Lapidadores, gravadores e pintores-decoradores, de vidro, cerâmica e outros materiais","Glass, ceramic and others materials, cutters, engravers and decorative painters",2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7316,"7316 Lapidadores, gravadores e pintores-decoradores, de vidro, cerâmica e outros materiais","7316 Glass, ceramic and others materials, cutters, engravers and decorative painters",,,
7316.1,73161,5,"Lapidador e gravador, de vidro, cerâmica e outros materiais","Glass, ceramic and others materials, cutter and engraver",2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7316,"7316 Lapidadores, gravadores e pintores-decoradores, de vidro, cerâmica e outros materiais","7316 Glass, ceramic and others materials, cutters, engravers and decorative painters",73161,"73161 Lapidador e gravador, de vidro, cerâmica e outros materiais","73161 Glass, ceramic and others materials, cutter and engraver"
7316.2,73162,5,"Pintor-decorador de vidro, cerâmica e outros materiais","Glass, ceramic and others materials decorative painter",2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7316,"7316 Lapidadores, gravadores e pintores-decoradores, de vidro, cerâmica e outros materiais","7316 Glass, ceramic and others materials, cutters, engravers and decorative painters",73162,"73162 Pintor-decorador de vidro, cerâmica e outros materiais","73162 Glass, ceramic and others materials decorative painter"
7317,7317,4,"Artesãos de artigos em madeira, cestaria e materiais similares","Wood, basketry and related materials craftsmans",2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7317,"7317 Artesãos de artigos em madeira, cestaria e materiais similares","7317 Wood, basketry and related materials craftsmans",,,
7317.1,73171,5,Artesão de artigos em madeira,Wood articles craftsman,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7317,"7317 Artesãos de artigos em madeira, cestaria e materiais similares","7317 Wood, basketry and related materials craftsmans",73171,73171 Artesão de artigos em madeira,73171 Wood articles craftsman
7317.2,73172,5,Artesão de cestaria e artigos similares,Basketry and related materials craftsman,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7317,"7317 Artesãos de artigos em madeira, cestaria e materiais similares","7317 Wood, basketry and related materials craftsmans",73172,73172 Artesão de cestaria e artigos similares,73172 Basketry and related materials craftsman
7318,7318,4,"Trabalhadores manuais de artigos têxteis, couro e materiais similares","Handicraft workers in textile, leather and related materials",2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7318,"7318 Trabalhadores manuais de artigos têxteis, couro e materiais similares","7318 Handicraft workers in textile, leather and related materials",,,
7318.1,73181,5,"Artesão de rendas, bordados e tapeçarias, manuais","Lace, embroidery and manuals tapestry craftsman",2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7318,"7318 Trabalhadores manuais de artigos têxteis, couro e materiais similares","7318 Handicraft workers in textile, leather and related materials",73181,"73181 Artesão de rendas, bordados e tapeçarias, manuais","73181 Lace, embroidery and manuals tapestry craftsman"
7318.2,73182,5,Artesão de artigos de couro,Leather articles craftsman,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7318,"7318 Trabalhadores manuais de artigos têxteis, couro e materiais similares","7318 Handicraft workers in textile, leather and related materials",73182,73182 Artesão de artigos de couro,73182 Leather articles craftsman
7318.3,73183,5,"Outros trabalhadores manuais de artigos têxteis, couro e materiais similares","Others handicraft workers in textile, leather and related materials",2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7318,"7318 Trabalhadores manuais de artigos têxteis, couro e materiais similares","7318 Handicraft workers in textile, leather and related materials",73183,"73183 Outros trabalhadores manuais de artigos têxteis, couro e materiais similares","73183 Others handicraft workers in textile, leather and related materials"
7319,7319,4,"Outros trabalhadores qualificados do fabrico de instrumentos de precisão, artesãos e similares","Others precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7319,"7319 Outros trabalhadores qualificados do fabrico de instrumentos de precisão, artesãos e similares","7319 Others precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",,,
7319.0,73190,5,"Outros trabalhadores qualificados do fabrico de instrumentos de precisão, artesãos e similares","Others precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",731,"731 Trabalhadores qualificados do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","731 Precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",7319,"7319 Outros trabalhadores qualificados do fabrico de instrumentos de precisão, artesãos e similares","7319 Others precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",73190,"73190 Outros trabalhadores qualificados do fabrico de instrumentos de precisão, artesãos e similares","73190 Others precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers"
732,732,3,Trabalhadores da impressão,Printing trades workers,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",732,732 Trabalhadores da impressão,732 Printing trades workers,,,,,,
